Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
[Redacted],Tall Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107830804/redacted,3.5,-1,Sport,5.11,1,70.0,43.5363,-116.0857
Holiday in Cambodia,East Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107610795/holiday-in-cambodia,2.9,-1,Sport,5.10b,1,50.0,43.5349,-116.08157
Copperhead,Short Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/108328721/copperhead,3.2,-1,Trad,5.10a,1,50.0,43.53993,-116.09204
Bryan's Route,The New Fringe > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/108174120/bryans-route,2.9,-1,Sport,5.9,1,,43.53648,-116.08677
Little Boots,Mid Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/109684324/little-boots,2.9,-1,Trad,5.8+,1,50.0,43.53804,-116.08996
Nemesis,West Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/111740101/nemesis,3.9,-1,"Trad, TR",5.11c PG13,1,50.0,43.53485,-116.08234
Thursday Knights,West Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107116786/thursday-knights,3.1,-1,Sport,5.10b/c,1,50.0,43.53485,-116.08234
Minuteman,Short Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/109542590/minuteman,2.9,-1,Trad,5.8,1,60.0,43.53993,-116.09204
The Garden,Green Acres > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107258946/the-garden,3.6,-1,Trad,5.10c,1,50.0,43.5373,-116.0958
Surf's Up,Face Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107265325/surfs-up,3.5,-1,Trad,5.9+,1,60.0,43.53309,-116.07777
Thanks for the Mammaries,Tall Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107872377/thanks-for-the-mammaries,2.8,-1,Sport,5.11a,1,50.0,43.5363,-116.0857
Lights Out,Face Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107265385/lights-out,3.3,-1,Sport,5.11a,1,60.0,43.53309,-116.07777
Geologic Time Includes Now,Green Acres > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/108952708/geologic-time-includes-now,3.7,-1,Trad,5.10c,1,35.0,43.5373,-116.0958
The Throb,West Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107227237/the-throb,3.3,-1,"Trad, Sport",5.10d,1,50.0,43.53485,-116.08234
For Whom the Bell Tolls,Roadside Rock > Mores Mountain > West Idaho > Idaho,https://www.mountainproject.com/route/110584178/for-whom-the-bell-tolls,3.0,-1,Sport,5.10a,1,75.0,43.8002,-116.0865
Pictures of Lily,West Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107227259/pictures-of-lily,3.2,-1,Sport,5.11b/c,1,50.0,43.53485,-116.08234
Heart of Darkness,Roadside Rock > Mores Mountain > West Idaho > Idaho,https://www.mountainproject.com/route/108273745/heart-of-darkness,3.5,-1,Sport,5.10,1,150.0,43.8002,-116.0865
Potato Flake,Mid Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/108693501/potato-flake,3.0,-1,Trad,5.8-,1,60.0,43.53804,-116.08996
Raptor Arete,Tall Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/109445377/raptor-arete,3.0,-1,Trad,5.10b,1,60.0,43.5363,-116.0857
Grandpa's Route,Tall Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/110988579/grandpas-route,2.9,-1,Sport,5.10d,1,,43.5363,-116.0857
Basic Training,Short Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107370375/basic-training,2.9,-1,Trad,5.10a,1,50.0,43.53993,-116.09204
Boys-r-Blue,East Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/108393554/boys-r-blue,2.9,-1,Sport,5.10b/c,1,,43.5349,-116.08157
Unknown bolted route between Number Eight and Dolly,Tall Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/110989734/unknown-bolted-route-between-number-eight-and-dolly,2.9,-1,Sport,5.9+,1,,43.5363,-116.0857
Lightning Crack,Mid Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/114565984/lightning-crack,3.0,-1,Trad,5.8,1,,43.53804,-116.08996
Order From Anarchy,Green Acres > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107258925/order-from-anarchy,3.1,-1,Trad,5.11b,1,60.0,43.5373,-116.0958
Velcro Fly,West Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107222082/velcro-fly,2.9,-1,Trad,5.10b,1,50.0,43.53485,-116.08234
In Vivo,Mid Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107183571/in-vivo,2.8,-1,Sport,5.9+,1,50.0,43.53804,-116.08996
In Your Face,Face Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107901936/in-your-face,3.1,-1,Sport,5.11b,1,60.0,43.53309,-116.07777
Desperate Indulgence,Short Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107385619/desperate-indulgence,2.9,-1,"Trad, Sport",5.11a,1,40.0,43.53993,-116.09204
Poodle Boy,The Fringe > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/108395644/poodle-boy,2.9,-1,Sport,5.10a,1,,43.53658,-116.08702
Hara-Kiri in a Combine,Tall Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/109601379/hara-kiri-in-a-combine,3.0,-1,Trad,5.11c,1,65.0,43.5363,-116.0857
Irreconcilable Differences,Green Acres > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107258978/irreconcilable-differences,3.1,-1,Trad,5.10a,1,50.0,43.5373,-116.0958
The Layback,Short Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/116228706/the-layback,2.9,-1,"Trad, TR",5.9+,1,,43.53993,-116.09204
Rhus Radicans,The New Fringe > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/108701535/rhus-radicans,2.9,-1,Trad,5.8+,1,65.0,43.53648,-116.08677
Jim Fall Memorial,The Fringe > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/109509461/jim-fall-memorial,2.9,-1,Trad,5.11b,1,40.0,43.53658,-116.08702
The Scream,East Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/108736488/the-scream,2.9,-1,Trad,5.10b,1,50.0,43.5349,-116.08157
Dog Face,Face Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107312372/dog-face,2.9,-1,Sport,5.11a,1,50.0,43.53309,-116.07777
Stepping Razor,The Pincer > Mores Mountain > West Idaho > Idaho,https://www.mountainproject.com/route/110834860/stepping-razor,3.0,-1,Sport,5.11c,1,65.0,43.79985,-116.08682
Boot Flake,Mid Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/121994531/boot-flake,3.0,-1,Trad,5.10a,1,60.0,43.53804,-116.08996
Candy Ass,Mid Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/122145791/candy-ass,3.0,-1,Sport,5.10a,1,50.0,43.53804,-116.08996
Men Who Pause,Scary Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/111742689/men-who-pause,3.0,-1,Sport,5.11+,1,60.0,43.53171,-116.07494
The Road Less Traveled,Roadside Rock > Mores Mountain > West Idaho > Idaho,https://www.mountainproject.com/route/122726759/the-road-less-traveled,3.0,-1,Sport,5.11b,1,40.0,43.8002,-116.0865
Unknown,East Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/123099072/unknown,3.0,-1,Sport,5.9,1,40.0,43.5349,-116.08157
Face in the Crowd,Short Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/114406598/face-in-the-crowd,3.0,-1,Sport,5.11+ R,1,,43.53993,-116.09204
Beefcurtain,Scary Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/114406635/beefcurtain,3.0,-1,Sport,5.10d,1,,43.53171,-116.07494
Twinkle Toes,Twinkle Toes Area > Rocky Canyon > West Idaho > Idaho,https://www.mountainproject.com/route/116350979/twinkle-toes,3.0,-1,Trad,5.10,1,50.0,43.62145,-116.13953
Fly the Friendly Skies,Tall Cliffs > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/111438828/fly-the-friendly-skies,3.0,-1,Trad,5.10a/b,1,,43.5363,-116.0857
Puff The Magic Dragon,The Dark Side > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/122912122/puff-the-magic-dragon,3.0,-1,Trad,5.11a,1,50.0,43.5368,-116.0949
Max V,Face Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/107905527/max-v,3.0,-1,Sport,5.11a,1,50.0,43.53309,-116.07777
Jen's Dilemma,East Car Body Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/115190540/jens-dilemma,3.0,-1,Trad,5.8+,1,50.0,43.5349,-116.08157
Bushwacking Cracker,Face Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/123768678/bushwacking-cracker,3.0,-1,Trad,5.10d PG13,1,60.0,43.53309,-116.07777
Short but sweet,Scary Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/123636488/short-but-sweet,3.0,-1,Trad,5.11c,1,25.0,43.53171,-116.07494
Cool for Cats,Face Canyon > Black Cliffs > West Idaho > Idaho,https://www.mountainproject.com/route/123768656/cool-for-cats,4.0,-1,Trad,5.11c PG13,1,60.0,43.53309,-116.07777
