Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
Rat's Tooth,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106180131/rats-tooth,2.9,-1,Trad,5.10a,1,90.0,39.32485,-120.31463
The Thing,1. North Face Main > North Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106213134/the-thing,3.1,-1,Trad,5.10d,1,,39.31642,-120.31884
Flying Snakes,The Cove > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108013148/flying-snakes,3.5,-1,Sport,5.11a,1,80.0,39.4398,-120.6585
Festus,South Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/107334413/festus,3.2,-1,Sport,5.10a,1,70.0,39.24416,-120.20261
Unknown Chimney,Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/107252668/unknown-chimney,3.2,-1,Sport,5.8,1,80.0,38.93997,-120.12315
Sweating Bullets,Honeycomb Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/106487423/sweating-bullets,2.9,-1,Sport,5.10+,1,90.0,39.24428,-120.20265
DWI,Left Side > Mayhem Cove > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/105735002/dwi,2.9,-1,Sport,5.11b,1,40.0,38.95326,-120.11439
New Moon,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107237848/new-moon,3.4,-1,Trad,5.10d,1,60.0,39.32485,-120.31463
Buster Brown,Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/105879434/buster-brown,3.2,-1,Trad,5.10b,1,,38.93997,-120.12315
Bypass,2. Gully - Left Side > North Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107505770/bypass,3.5,-1,Trad,5.11a,1,80.0,39.31615,-120.31908
Sun Burn,The Fortress > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108070237/sun-burn,2.8,-1,Sport,5.11b,1,55.0,39.32525,-120.6488
Shadows On The Earth,The Fortress > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108070262/shadows-on-the-earth,3.1,-1,Sport,5.11b,1,70.0,39.32525,-120.6488
Lightning Bolt,90 Foot Wall > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/105735947/lightning-bolt,2.8,-1,"Trad, TR",5.10b,1,80.0,38.9506,-120.1165
Karl's Overhang,2. Main - Right > School Rock > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106191553/karls-overhang,3.7,-1,Trad,5.11,1,,39.32001,-120.32196
Skullduggery,Right Side > Mayhem Cove > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/105735029/skullduggery,3.4,-1,Sport,5.11a,1,70.0,38.9535,-120.11447
Shangri-La,Rediscovery Dome Left > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/109008120/shangri-la,3.3,-1,Sport,5.10b,1,90.0,39.4468,-120.65967
Pork Chop,Boy Scout Wall > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108368342/pork-chop,3.0,-1,Sport,5.9,1,70.0,39.44587,-120.65838
Senior Prom,3. Upper - Right > School Rock > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106495468/senior-prom,3.2,-1,"Trad, TR",5.9,1,,39.31977,-120.32243
Hungover Hangover,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106479733/hungover-hangover,2.9,-1,Trad,5.10-,1,50.0,39.32485,-120.31463
Welcome To Thunderdome,Thunderdome > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/113723512/welcome-to-thunderdome,3.5,-1,Sport,5.11a,1,70.0,39.32656,-120.64698
Short Cake,East Face > Grouse Slab > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105736432/short-cake,2.8,-1,"Trad, Sport",5.9,1,150.0,39.32288,-120.31851
Bourbon Street,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107397422/bourbon-street,3.2,-1,Trad,5.10a/b,4,400.0,39.32485,-120.31463
Aja,Left Side > Rainbow > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106230193/aja,3.7,-1,Trad,5.10d,1,70.0,39.30547,-120.51562
Bolt Run,"Southeast Wall > Peanut Gallery, The > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105864423/bolt-run,3.0,-1,Sport,5.11a,1,,39.32192,-120.31447
Twice Cooked Whopper,Fast Food Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108121845/twice-cooked-whopper,3.5,-1,Sport,5.11c/d,1,60.0,39.32749,-120.64662
Flamethrower,Three Towers Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/105736025/flamethrower,3.1,-1,Sport,5.10d,1,115.0,39.24562,-120.20265
There Goes The Neighborhood,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106140294/there-goes-the-neighborhood,3.6,-1,Trad,5.11,1,85.0,39.32485,-120.31463
May Cause Drowsiness,South Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/105735803/may-cause-drowsiness,3.0,-1,Sport,5.10d,1,70.0,39.24416,-120.20261
The Moon,The Moon > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/115320672/the-moon,3.1,-1,Sport,5.10b,2,150.0,39.32602,-120.64793
Half Full Or Half Empty?,The Negativity Cave > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108777337/half-full-or-half-empty,2.9,-1,Sport,5.10c/d,1,50.0,39.32618,-120.6478
J'aime Bonpland,Calawee Cliffs > Bliss > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/110856769/jaime-bonpland,3.5,-1,"Trad, TR",5.7,1,110.0,38.99684,-120.0947
Off The Wall,Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/105858490/off-the-wall,3.0,-1,Sport,5.10c,1,,38.93997,-120.12315
Welcome To My Nightmare,3. East Face Main > East Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106196156/welcome-to-my-nightmare,3.0,-1,Trad,5.11+,1,,39.31601,-120.31834
All Beef Patty,Fast Food Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108238402/all-beef-patty,2.8,-1,Sport,5.11a,1,,39.32749,-120.64662
"""The"" WARM-UP!",B - Word > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/112066341/the-warm-up,3.5,-1,Sport,5.11c/d,1,70.0,39.44527,-120.66024
Childhood's Beginning,North Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106506965/childhoods-beginning,3.0,-1,Trad,5.8+,1,,39.32293,-120.32203
Hit And Run,"Road Cut, The > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106236198/hit-and-run,3.0,-1,Sport,5.11b,1,80.0,39.32346,-120.31294
Shadowboxing,The Fortress > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/113484532/shadowboxing,3.0,-1,Sport,5.11b,1,40.0,39.32525,-120.6488
Sage Finds The Golden Stick,The Fortress > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/113564410/sage-finds-the-golden-stick,3.1,-1,Sport,5.11b,1,100.0,39.32525,-120.6488
Touch A Cannibal,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108048259/touch-a-cannibal,3.4,-1,Trad,5.9+,4,400.0,39.32485,-120.31463
Exocette,Stealth Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107510751/exocette,2.8,-1,Sport,5.10d,1,60.0,39.32704,-120.31368
Dark Star,The Moon > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/116079266/dark-star,2.8,-1,Sport,5.9-,3,170.0,39.32602,-120.64793
Pain Killer,South Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/107660158/pain-killer,3.1,-1,Sport,5.11a,1,,39.24416,-120.20261
Jitters,The Arena > Deep Creek Crags > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/108174463/jitters,3.5,-1,Sport,5.9,1,70.0,39.25901,-120.23213
Animal Logic,Stealth Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107510742/animal-logic,2.9,-1,Sport,5.11a,1,70.0,39.32704,-120.31368
Peyote Pump,Central Area > Rainbow > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106230250/peyote-pump,3.5,-1,Trad,5.11+,1,,39.3052,-120.51592
Childhood's End,North Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106506958/childhoods-end,3.1,-1,Trad,5.10d,1,,39.32293,-120.32203
All American Finger Crack,Emerald Point > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/108419563/all-american-finger-crack,3.8,-1,Trad,5.9,2,180.0,38.95473,-120.1228
The Fin,Elder Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/120094248/the-fin,3.3,-1,Sport,5.11-,1,40.0,39.3242,-120.65013
Larry Land,Larry Land > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108005227/larry-land,3.1,-1,Sport,5.11c,1,75.0,39.4443,-120.6542
Ripple Effect,The Cove > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108390267/ripple-effect,3.2,-1,Sport,5.11b/c,1,85.0,39.4398,-120.6585
Vision Quest,The Cove > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/110250422/vision-quest,3.3,-1,Sport,5.11c,1,90.0,39.4398,-120.6585
Headstone,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107774983/headstone,4.0,-1,Trad,5.11+,1,30.0,39.32485,-120.31463
Night Stalker,Light Deprivation Buttress > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/109010656/night-stalker,3.0,-1,Sport,5.11a,1,70.0,39.24013,-120.19339
Between Two Worlds,Whiskey Cliff/Eagle Creek Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/106481499/between-two-worlds,3.0,-1,Trad,5.10b,1,100.0,38.93889,-120.12469
Shadow Dancer,Light Deprivation Buttress > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/109010628/shadow-dancer,3.1,-1,Sport,5.11a,1,90.0,39.24013,-120.19339
Master Blaster,Thunderdome > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/113723517/master-blaster,3.2,-1,Sport,5.11c,1,70.0,39.32656,-120.64698
The Shagmaster,Boondocks Wall > Shirley Canyon Cliffs > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/117759748/the-shagmaster,4.0,-1,Trad,5.11b,1,,39.20129,-120.2648
Super Natural,Larry Land > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108005268/super-natural,3.3,-1,Sport,5.11c,1,60.0,39.4443,-120.6542
Overkill,Left Side > Mayhem Cove > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/111760778/overkill,3.0,-1,Sport,5.11c,1,40.0,38.95326,-120.11439
Orange Sunshine,Eagle Lake Buttress > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/105875958/orange-sunshine,3.2,-1,"Trad, Alpine",5.9,2,260.0,38.94693,-120.13266
Drain The Lake,Calawee Cliffs > Bliss > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/110856905/drain-the-lake,4.0,-1,"Trad, TR",5.10b,1,,38.99684,-120.0947
Jumping Jack Flash,Central Area > Rainbow > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106230286/jumping-jack-flash,4.0,-1,Sport,5.10b,1,,39.3052,-120.51592
Kalumete Arete,Three Towers Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/105735545/kalumete-arete,3.2,-1,Sport,5.11a,1,120.0,39.24562,-120.20265
Anxiety Attack,East Face > Grouse Slab > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/106491034/anxiety-attack,2.8,-1,Sport,5.10a PG13,1,85.0,39.32288,-120.31851
All American Hand Crack,Babylon Crag > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107635327/all-american-hand-crack,3.2,-1,Trad,5.10b,1,65.0,39.33937,-120.32424
The Hand Crack,Cascade Cliff > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/115456393/the-hand-crack,4.0,-1,Trad,5.11-,1,50.0,38.9308,-120.11112
Straightjacket,Cuckoo's Nest > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/119244680/straightjacket,3.8,-1,Sport,5.11c,1,70.0,39.32726,-120.31742
The Beak,Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/110922848/the-beak,3.2,-1,Trad,5.10+,1,100.0,38.93997,-120.12315
5 O'Clock Free Crack Giveaway,5. Crack Rock > Rest Stop Cliffs > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/121501984/5-oclock-free-crack-giveaway,4.0,-1,"Trad, TR",5.9+,1,30.0,39.33635,-120.33504
Flying High Again,South Cave > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/105735779/flying-high-again,3.3,-1,Sport,5.11b,1,50.0,39.24382,-120.20224
Gold Digger,Gold (a.k.a. Upper Central ) Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/121435484/gold-digger,4.0,-1,Sport,5.11c,1,70.0,39.24454,-120.2027
Who's Line is it Anyway,The Gulch > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/119766189/whos-line-is-it-anyway,4.0,-1,Sport,5.11b/c,1,55.0,39.43594,-120.66791
Standing Bear (var.),Trophy Wall > Shirley Canyon Cliffs > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/119689770/standing-bear-var,4.0,-1,Trad,5.10c,1,70.0,39.20186,-120.26476
Powerline,The Perch > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/117557930/powerline,4.0,-1,Trad,5.9,1,50.0,39.32958,-120.31503
The Left Stuff,Bat Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/113219054/the-left-stuff,4.0,-1,Sport,5.11b,1,110.0,39.33657,-120.3224
The Middle Stuff Variation,Bat Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/113219129/the-middle-stuff-variation,4.0,-1,Sport,5.11b/c,1,100.0,39.33657,-120.3224
The Right Stuff,Bat Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/110423987/the-right-stuff,4.0,-1,Trad,5.11a R,2,190.0,39.33657,-120.3224
Exit Strategy,Homeland Security Wall > Sawtooth Ridge > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/105736327/exit-strategy,4.0,-1,Sport,5.11c,1,90.0,39.25458,-120.18885
Yelp Of The Kelp,Shark Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/117831269/yelp-of-the-kelp,3.6,-1,Sport,5.11a,1,50.0,39.32547,-120.318
Memento Mori,Slide Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/118081974/memento-mori,2.9,-1,Sport,5.10a PG13,1,70.0,39.32644,-120.64865
Black Magic,North Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107509147/black-magic,2.9,-1,Trad,5.10a,1,80.0,39.32293,-120.32203
Blissful Banging,Calawee Cliffs > Bliss > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/110856730/blissful-banging,3.3,-1,"Trad, TR",5.9+,1,110.0,38.99684,-120.0947
"Oh, My My!",The Arena > Deep Creek Crags > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/108228933/oh-my-my,3.5,-1,Sport,5.10d,1,85.0,39.25901,-120.23213
Head Rush,Three Towers Wall > Big Chief Area > Truckee River Canyon > Lake Tahoe > California,https://www.mountainproject.com/route/105735053/head-rush,3.2,-1,Sport,5.11a,1,90.0,39.24562,-120.20265
Sky Pilot,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/107693102/sky-pilot,3.8,-1,Trad,5.11+,1,50.0,39.32485,-120.31463
I'm Getting Way too Old for this Shit,Elder Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/120062392/im-getting-way-too-old-for-this-shit,3.2,-1,Sport,5.10a,1,110.0,39.3242,-120.65013
Lime Light,The Cove > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108749881/lime-light,3.2,-1,Sport,5.11c,1,80.0,39.4398,-120.6585
BJ Returns,Two Climb Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/117702332/bj-returns,2.9,-1,Sport,5.8,1,100.0,39.32547,-120.64856
