Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Boneyard,"The Egg > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107152695/boneyard,2.9,-1,Sport,5.10b,1,60,34.51316,-118.40187
"Wanna Get High","Mt. Gorgeous > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116996588/wanna-get-high,3.1,-1,Sport,5.10c/d,1,95,34.09567,-118.72976
"Pick Pocket","Lean To Boulder > Century Lake Area > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106195505/pick-pocket,3.0,-1,Sport,5.11a,1,25,34.0977,-118.73433
"Tea Bag","The Tea Room > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106622231/tea-bag,3.0,-1,Sport,5.10b/c,1,85,34.1259,-118.92322
"Monkey Sang, Monkey Do","Planet of the Apes Wall > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107876829/monkey-sang-monkey-do,3.6,-1,TR,5.11c,1,70,34.09765,-118.72905
"Circus Midget","Main Wall > Tick Rock > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107512316/circus-midget,2.9,-1,Sport,5.10c,1,60,34.0662,-118.55951
"An Inconvenient Roof","Mt. Gorgeous > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116996581/an-inconvenient-roof,3.4,-1,Sport,5.11c,1,,34.09567,-118.72976
"Buzz Worthy","North Dallas 40 > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/110559172/buzz-worthy,2.9,-1,Sport,5.8,1,60,34.51342,-118.40122
"Diamond In The Rough","Treasure Towers > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105924010/diamond-in-the-rough,3.2,-1,Sport,5.11b,1,,34.12485,-118.92574
"Welcome to Texas Canyon","The First Corridor > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114080773/welcome-to-texas-canyon,2.9,-1,Sport,5.8,1,85,34.51328,-118.40175
"El Nino","The Alcove > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106698777/el-nino,3.1,-1,Sport,5.11c,1,80,34.12499,-118.92562
"Axis of Evil","Upper Buttress > Tick Rock > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106864701/axis-of-evil,3.0,-1,Sport,5.10c,1,40,34.06576,-118.55979
"Rise and Shine","The First Corridor > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108474991/rise-and-shine,2.9,-1,Sport,5.10c,1,80,34.51328,-118.40175
"Build The Wall","Mt. Gorgeous > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111619189/build-the-wall,3.1,-1,Sport,5.11c,1,85,34.09567,-118.72976
"The Prow","Beethoven's Wall > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105950889/the-prow,3.0,-1,TR,5.11a,1,50,34.27129,-118.60333
"Islands In The Stream","Island Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118162104/islands-in-the-stream,3.9,-1,"TR, Boulder","5.11+ V3-4 R",1,20,34.07411,-118.70413
Calfsmoke,"Fictitioua Tree Rock > Fictitioua Tree > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112938394/calfsmoke,3.1,-1,"Trad, TR",5.9,1,40,34.34024,-117.98041
"Flying Guillotine","Main Wall > Tick Rock > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110085406/flying-guillotine,2.8,-1,Sport,"5.10b PG13",1,60,34.0662,-118.55951
"Being There","Eagles Roost Buttress > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107501164/being-there,3.8,-1,Sport,5.7,3,200,34.36244,-117.87858
"Zombee (formerly R.I.B.)","Bee Rock (Griffith Park) > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111437902/zombee-formerly-rib,3.5,-1,Sport,5.11c,1,85,34.13437,-118.29307
"Swipe Right To Match","Mt. Gorgeous > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110803193/swipe-right-to-match,2.9,-1,Sport,5.11c,1,70,34.09567,-118.72976
"Dream Speed","London Wall > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/105933510/dream-speed,3.6,-1,Sport,5.11a,1,80,34.36233,-117.8782
"Dancing in the Storm","Eagles Roost Buttress > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108131485/dancing-in-the-storm,4.0,-1,Sport,5.10b,2,200,34.36244,-117.87858
"Yosemite Sam's Dinner Club Combo","Tunnel Crag > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108287052/yosemite-sams-dinner-club-combo,3.6,-1,Sport,5.10c,1,90,34.36014,-117.85934
"Shining Sea","TRD Wall, aka the 5.11 wall > The Watchtower > Saddle Peak > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/123372261/shining-sea,3.4,-1,Sport,5.11b,1,70,34.09258,-118.65657
"Ant Line","Top Rope Wall > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/106002627/ant-line,3.5,-1,Trad,5.11b/c,1,50,34.34693,-118.01735
Gabee,"Bee Rock (Griffith Park) > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111437875/gabee,3.0,-1,Sport,5.10b,1,90,34.13437,-118.29307
"Paul's Hole (aka George's Overhang)","South Buttress 3 > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106092806/pauls-hole-aka-georges-overhang,4.0,-1,TR,5.9,1,50,34.27052,-118.60373
"Eye of Faith","South Buttress 3 > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105982708/eye-of-faith,4.0,-1,TR,5.10c,1,50,34.27052,-118.60373
Hercules,"Mount Olympus > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106685130/hercules,4.0,-1,Sport,5.11c,1,80,34.11803,-118.9376
Bifurcate,"Mount San Antonio (Mt. Baldy) > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121852263/bifurcate,4.0,-1,"Trad, Mixed, Ice, Snow","5.9 AI1-2 M5 Mod. Snow",4,300,34.28891,-117.64673
"Rocky Peak Bolt Ladder","Rocky Peak Park > Chatsworth Area > Los Angeles Basin > California",https://www.mountainproject.com/route/122334970/rocky-peak-bolt-ladder,3.7,-1,"Trad, Aid","5.8+ A1",2,120,34.27599,-118.63629
Cappuccino,"Java Wall > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106627145/cappuccino,3.1,-1,Sport,5.11c,1,100,34.12522,-118.92704
"Oil and Vinegar","WEDGE > Crags Road Crags > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107134581/oil-and-vinegar,4.0,-1,"Sport, TR",5.10a,1,45,34.10248,-118.74986
"Split Decision","Split Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106055340/split-decision,3.5,-1,TR,5.10b,1,25,34.27052,-118.60285
Knobstetrician,"The V Wall > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/110470403/knobstetrician,2.9,-1,"Sport, TR","5.11a PG13",1,50,34.51361,-118.40219
"Texas Schoolbook Depository","North Dallas 40 > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118303486/texas-schoolbook-depository,3.2,-1,Sport,5.10d,1,100,34.51342,-118.40122
Incognito,"The Lookout > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106684661/incognito,3.3,-1,Sport,5.11-,1,50,34.10639,-118.89515
"Mommies Right","Mommys Boys > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105884452/mommies-right,2.9,-1,"TR, Boulder","5.8 V0",1,20,34.2707,-118.6042
"A-Frame Right","Back Wall > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106067188/a-frame-right,2.9,-1,TR,5.9,1,50,34.27101,-118.60312
Splitter,"Toprope Wall > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106670862/splitter,2.8,-1,"Trad, TR",5.10d,1,30,33.62607,-117.42796
Fallout,"Drifter Wall > Century Lake Area > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106016327/fallout,2.9,-1,Sport,5.11c,1,50,34.0982,-118.7334
"The Labyrinth","London Wall > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/105933520/the-labyrinth,3.2,-1,Sport,5.11c,1,80,34.36233,-117.8782
"Finger Prints","Planet of the Apes Wall > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112463138/finger-prints,2.8,-1,TR,5.11b,1,,34.09765,-118.72905
Waterboy,"The Water Wall > Century Lake Area > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106015587/waterboy,3.1,-1,Sport,"5.10c PG13",1,50,34.0981,-118.7342
"Kill Bill","Black Flower > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/117867041/kill-bill,2.9,-1,Sport,5.10d,1,60,34.07549,-118.6513
"Mystic River","The Grotto > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106433404/mystic-river,3.0,-1,Sport,5.8,1,80,34.1254,-118.92762
"The Hideaway","Tunnel Crag > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108287040/the-hideaway,3.5,-1,Sport,5.11b,1,,34.36014,-117.85934
"The Southern Cross","Straits of Magellan > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108068567/the-southern-cross,3.5,-1,Sport,5.11b,1,70,34.36263,-117.8807
"Left Slab Route 3","Top Rope Wall > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107847835/left-slab-route-3,2.9,-1,"Trad, TR",5.8,1,50,34.34693,-118.01735
"South Face Center Right","Point Dume > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119620231/south-face-center-right,3.0,-1,TR,5.11,1,70,34.00154,-118.80853
"Batter out (aka the best of both worlds)","Easy Street > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120256818/batter-out-aka-the-best-of-both-worlds,3.2,-1,Sport,5.10b,1,100,34.12531,-118.92429
"Charles' Split","Back Wall > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106610537/charles-split,3.4,-1,TR,5.11a/b,1,45,34.27101,-118.60312
"Eye to the Sky","The Lookout > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106684656/eye-to-the-sky,2.9,-1,Sport,5.11b,1,50,34.10639,-118.89515
"You Are Here","Headwall/Leaning Pillar > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107501266/you-are-here,3.3,-1,Sport,5.10c,1,50,34.36299,-117.87865
747,"Nutcracker Buttress > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105990417/747,2.9,-1,TR,5.10c,1,50,34.27163,-118.60414
"Pocket Jones","The Wave Wall > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107876849/pocket-jones,2.9,-1,Sport,5.11c,1,60,34.0961,-118.731
Rhein-Dance,"Point Dume > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114393735/rhein-dance,3.0,-1,TR,5.8-,1,50,34.00154,-118.80853
"Huskies are Poodles too","Fictitioua Tree Rock > Fictitioua Tree > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112937832/huskies-are-poodles-too,3.0,-1,Trad,"5.10a PG13",1,50,34.34024,-117.98041
Iguana,"Nabisco Canyon > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/111981712/iguana,3.0,-1,TR,5.11c,1,50,34.27145,-118.60406
Beedazzled,"Bee Rock (Griffith Park) > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119864181/beedazzled,3.0,-1,Sport,5.11b/c,1,55,34.13437,-118.29307
"Cereal Killer","The Egg > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/116662023/cereal-killer,2.9,-1,Sport,5.11c,1,60,34.51316,-118.40187
"X Marks The Spot","Parsons Beach > Catalina Island > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/111626679/x-marks-the-spot,3.0,-1,"TR, Boulder","5.9- V-easy",1,20,33.47316,-118.55022
"Holy Mole","B. First Corridor > Addendum to the Guidebook > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/119269828/holy-mole,3.0,-1,Sport,5.8,1,60,34.51334,-118.40168
"Power Fingers","The First Corridor > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/120033365/power-fingers,3.0,-1,Sport,5.11a,1,115,34.51328,-118.40175
"Running Boards","Tunnel Crag > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107710347/running-boards,2.9,-1,Sport,5.11b,1,100,34.36014,-117.85934
Tex-Mex,"Pangea Wall (or Pangaea Wall) > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/111656029/tex-mex,3.0,-1,"Trad, Aid","5.9 C0",2,140,34.51353,-118.40147
Valdez,"Waterfall Wall > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/105938803/valdez,2.9,-1,Sport,5.10d,1,80,34.3632,-117.87843
"Trailer Park","White Trash Wall > Century Lake Area > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106735027/trailer-park,3.2,-1,Sport,5.11c,1,40,34.09803,-118.73435
"Freezer Burn","Freezer Burn Wall > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/105933450/freezer-burn,3.0,-1,Sport,5.11a,1,50,34.36269,-117.87853
"Cinnamon Fever","Black Flower > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122640134/cinnamon-fever,3.0,-1,Sport,5.10a,1,60,34.07549,-118.6513
"Freeway Crack","North Park Area > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/114503622/freeway-crack,3.4,-1,TR,5.9,1,40,34.27498,-118.60431
"Fish Taco","Swagrocrag > Twin Peaks > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108693167/fish-taco,3.0,-1,"Trad, Alpine",5.7,2,200,34.31492,-117.92855
Peregrine,"Pangea Wall (or Pangaea Wall) > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118773015/peregrine,3.0,-1,"Sport, Aid","5.7 C0",2,140,34.51353,-118.40147
Lilac,"Jasmine Tower > Flower Towers > Acton Crags > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118980517/lilac,3.0,-1,Sport,5.10b,1,70,34.4471,-118.237
"Burnt Sugar","Black Flower > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122640079/burnt-sugar,3.0,-1,Sport,5.10a/b,1,60,34.07549,-118.6513
"The Connection","Tunnel Crag > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/110802682/the-connection,3.0,-1,Sport,5.10b/c,1,160,34.36014,-117.85934
"Golden Dawn","Pyramid (East Face) > The Pyramid > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107492412/golden-dawn,3.0,-1,Sport,5.10b,1,70,34.36383,-117.87964
"Amber Waves of Grain","TRD Wall, aka the 5.11 wall > The Watchtower > Saddle Peak > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/123368439/amber-waves-of-grain,3.1,-1,Sport,5.11a,1,50,34.09258,-118.65657
"Fat Bottom Girl","Tower of Babel > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108021853/fat-bottom-girl,2.8,-1,Sport,5.10c,1,60,34.51352,-118.40239
"Claws on Fire","Morpheus Boulder > Saddle Peak > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120839418/claws-on-fire,2.8,-1,Sport,5.11a,1,45,34.0789,-118.65534
"Oak Girl (aka Who Jumped my Line??)","Black Flower > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122600794/oak-girl-aka-who-jumped-my-line,3.3,-1,Sport,5.10b,1,70,34.07549,-118.6513
"The Great South Face Buttress of the Zig Zag Tower","Swagrocrag > Twin Peaks > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/116215973/the-great-south-face-buttress-of-the-zig-zag-tower,3.0,-1,"Trad, Alpine",5.10a,3,250,34.31492,-117.92855
Gooseberry,"Jasmine Tower > Flower Towers > Acton Crags > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118980445/gooseberry,3.0,-1,Sport,5.11a,1,70,34.4471,-118.237
Anosognosia,"Tike Rock > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118044811/anosognosia,3.0,-1,TR,5.11,1,15,33.62624,-117.42845
"Space Walk","Hot Shots Area > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/117120431/space-walk,3.0,-1,"Trad, TR",5.10b/c,1,50,33.64272,-117.44482
"The Wrath of Kahan","Back Wall > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106066948/the-wrath-of-kahan,3.0,-1,TR,5.10d,1,50,34.27101,-118.60312
"Mogul and the Ring","Aid Boulder > Aid Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118049275/mogul-and-the-ring,3.0,-1,"Trad, Aid","5.7 A1",1,40,33.64014,-117.44216
Flakestorm,"Roof Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106565475/flakestorm,3.0,-1,TR,5.9+,1,40,34.27153,-118.6045
"Cold Turkey","Hot Tuna Buttress > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/111574216/cold-turkey,3.0,-1,TR,5.11,1,50,34.2715,-118.6043
Splitter,"Pico Raquelita > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108093389/splitter,3.0,-1,Trad,5.10c,1,30,34.1195,-118.9383
"L.A. Confidential","The Lookout > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106746036/la-confidential,3.0,-1,Sport,5.10d,1,40,34.10639,-118.89515
Mars,"Mount Olympus > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106685095/mars,3.0,-1,Sport,5.10d,1,50,34.11803,-118.9376
"Spur of the Moment","The Spur > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107983569/spur-of-the-moment,3.0,-1,Sport,5.10b,1,50,34.51492,-118.40527
"The Hired Gun","Generation Wall > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108063201/the-hired-gun,3.0,-1,Sport,5.11a,1,80,34.36359,-117.87967
"The Shaman","Generation Wall > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108068400/the-shaman,3.0,-1,Sport,5.11a,1,80,34.36359,-117.87967
"Stormin' the Castle","Secret Garden (Upper) > Secret Garden > Williamson Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108076904/stormin-the-castle,3.0,-1,Sport,5.10d,1,90,34.36341,-117.8788
"Up And Over Red","Mount Olympus > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106685124/up-and-over-red,3.0,-1,Sport,5.11a,1,70,34.11803,-118.9376
"Paradise City","TRD Wall, aka the 5.11 wall > The Watchtower > Saddle Peak > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/123496205/paradise-city,3.3,-1,Sport,5.11b,1,65,34.09258,-118.65657
"After the Deluge","The First Corridor > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121638060/after-the-deluge,3.0,-1,Sport,5.11a,1,60,34.51328,-118.40175
"Pumpbee  (Gabee extension)","Bee Rock (Griffith Park) > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122900384/pumpbee-gabee-extension,3.0,-1,Sport,5.10c,1,95,34.13437,-118.29307
